ROI.name,ROI.id,point,x,y,ROI.name.raw
AbaxialMesophyll,30,11,1195.5,-404.5,AbaxialMesophyll object #43 shape
AbaxialMesophyll,30,12,1195.5,-402.5,AbaxialMesophyll object #43 shape
AbaxialMesophyll,30,13,1193.5,-400.5,AbaxialMesophyll object #43 shape
AbaxialMesophyll,30,14,1191.5,-400.5,AbaxialMesophyll object #43 shape
AbaxialMesophyll,30,15,1190.5,-401.5,AbaxialMesophyll object #43 shape
AbaxialMesophyll,30,16,1191.5,-406.5,AbaxialMesophyll object #43 shape
AbaxialMesophyll,30,17,1183.5,-413.5,AbaxialMesophyll object #43 shape
AbaxialMesophyll,30,18,1180.5,-420.5,AbaxialMesophyll object #43 shape
AbaxialMesophyll,30,19,1179.5,-421.5,AbaxialMesophyll object #43 shape
AbaxialMesophyll,30,20,1179.5,-423.5,AbaxialMesophyll object #43 shape
AbaxialMesophyll,30,21,1177.5,-423.5,AbaxialMesophyll object #43 shape
AbaxialMesophyll,30,22,1172.5,-420.5,AbaxialMesophyll object #43 shape
AbaxialMesophyll,30,23,1173.5,-418.5,AbaxialMesophyll object #43 shape
AbaxialMesophyll,30,24,1173.5,-409.5,AbaxialMesophyll object #43 shape
AbaxialMesophyll,30,25,1175.5,-407.5,AbaxialMesophyll object #43 shape
AbaxialMesophyll,30,26,1175.5,-396.5,AbaxialMesophyll object #43 shape
AbaxialMesophyll,30,27,1188.5,-394.5,AbaxialMesophyll object #43 shape
AbaxialMesophyll,30,28,1188.5,-398.5,AbaxialMesophyll object #43 shape
AbaxialMesophyll,30,29,1189.5,-399.5,AbaxialMesophyll object #43 shape
AbaxialMesophyll,30,30,1191.5,-399.5,AbaxialMesophyll object #43 shape
AbaxialMesophyll,30,31,1192.5,-398.5,AbaxialMesophyll object #43 shape
AbaxialMesophyll,30,32,1192.5,-390.5,AbaxialMesophyll object #43 shape
LeafEpidermis,31,1,1068.5,-355.5,LeafEpidermis object #36 shape
LeafEpidermis,31,2,1073.5,-355.5,LeafEpidermis object #36 shape
LeafEpidermis,31,3,1075.5,-357.5,LeafEpidermis object #36 shape
LeafEpidermis,31,4,1075.5,-359.5,LeafEpidermis object #36 shape
LeafEpidermis,31,5,1076.5,-360.5,LeafEpidermis object #36 shape
LeafEpidermis,31,6,1076.5,-364.5,LeafEpidermis object #36 shape
LeafEpidermis,31,7,1078.5,-366.5,LeafEpidermis object #36 shape
LeafEpidermis,31,8,1078.5,-369.5,LeafEpidermis object #36 shape
LeafEpidermis,31,9,1080.5,-371.5,LeafEpidermis object #36 shape
LeafEpidermis,31,10,1080.5,-374.5,LeafEpidermis object #36 shape
LeafEpidermis,31,11,1082.5,-376.5,LeafEpidermis object #36 shape
LeafEpidermis,31,12,1082.5,-379.5,LeafEpidermis object #36 shape
LeafEpidermis,31,13,1084.5,-382.5,LeafEpidermis object #36 shape
LeafEpidermis,31,14,1084.5,-384.5,LeafEpidermis object #36 shape
LeafEpidermis,31,15,1075.5,-392.5,LeafEpidermis object #36 shape
LeafEpidermis,31,16,1074.5,-392.5,LeafEpidermis object #36 shape
LeafEpidermis,31,17,1073.5,-394.5,LeafEpidermis object #36 shape
LeafEpidermis,31,18,1072.5,-394.5,LeafEpidermis object #36 shape
LeafEpidermis,31,19,1070.5,-392.5,LeafEpidermis object #36 shape
LeafEpidermis,31,20,1068.5,-388.5,LeafEpidermis object #36 shape
LeafEpidermis,31,21,1065.5,-385.5,LeafEpidermis object #36 shape
LeafEpidermis,31,22,1065.5,-383.5,LeafEpidermis object #36 shape
LeafEpidermis,31,23,1062.5,-380.5,LeafEpidermis object #36 shape
LeafEpidermis,31,24,1061.5,-376.5,LeafEpidermis object #36 shape
LeafEpidermis,31,25,1058.5,-373.5,LeafEpidermis object #36 shape
LeafEpidermis,31,26,1056.5,-369.5,LeafEpidermis object #36 shape
LeafEpidermis,31,27,1056.5,-367.5,LeafEpidermis object #36 shape
MeristemEpidermis,32,1,1130.5,-562.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,2,1132.5,-562.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,3,1133.5,-564.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,4,1133.5,-567.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,5,1135.5,-569.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,6,1135.5,-571.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,7,1136.5,-572.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,8,1136.5,-576.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,9,1138.5,-578.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,10,1138.5,-580.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,11,1139.5,-581.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,12,1141.5,-581.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,13,1140.5,-582.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,14,1140.5,-584.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,15,1141.5,-585.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,16,1141.5,-589.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,17,1142.5,-590.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,18,1142.5,-593.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,19,1141.5,-594.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,20,1138.5,-594.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,21,1137.5,-595.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,22,1135.5,-595.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,23,1126.5,-585.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,24,1126.5,-582.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,25,1124.5,-581.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,26,1124.5,-578.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,27,1123.5,-577.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,28,1123.5,-575.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,29,1120.5,-570.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,30,1120.5,-568.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,31,1122.5,-566.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,32,1124.5,-565.5,MeristemEpidermis object #29 shape
MeristemEpidermis,32,33,1126.5,-565.5,MeristemEpidermis object #29 shape
MeristemNoEpidermis,33,1,661.5,-375.5,MeristemNoEpidermis object #28 shape
MeristemNoEpidermis,33,2,662.5,-375.5,MeristemNoEpidermis object #28 shape
MeristemNoEpidermis,33,3,663.5,-376.5,MeristemNoEpidermis object #28 shape
MeristemNoEpidermis,33,4,662.5,-376.5,MeristemNoEpidermis object #28 shape
LeafEpidermis,34,1,1010.5,-186.5,LeafEpidermis object #9 shape
LeafEpidermis,34,2,1013.5,-186.5,LeafEpidermis object #9 shape
LeafEpidermis,34,3,1015.5,-187.5,LeafEpidermis object #9 shape
LeafEpidermis,34,4,1018.5,-190.5,LeafEpidermis object #9 shape
LeafEpidermis,34,5,1027.5,-194.5,LeafEpidermis object #9 shape
LeafEpidermis,34,6,1029.5,-197.5,LeafEpidermis object #9 shape
LeafEpidermis,34,7,1031.5,-197.5,LeafEpidermis object #9 shape
LeafEpidermis,34,8,1036.5,-200.5,LeafEpidermis object #9 shape
LeafEpidermis,34,9,1034.5,-202.5,LeafEpidermis object #9 shape
LeafEpidermis,34,10,1034.5,-205.5,LeafEpidermis object #9 shape
LeafEpidermis,34,11,1033.5,-206.5,LeafEpidermis object #9 shape
LeafEpidermis,34,12,1032.5,-211.5,LeafEpidermis object #9 shape
LeafEpidermis,34,13,1031.5,-212.5,LeafEpidermis object #9 shape
LeafEpidermis,34,14,1031.5,-215.5,LeafEpidermis object #9 shape
LeafEpidermis,34,15,1030.5,-216.5,LeafEpidermis object #9 shape
LeafEpidermis,34,16,1029.5,-220.5,LeafEpidermis object #9 shape
LeafEpidermis,34,17,1025.5,-220.5,LeafEpidermis object #9 shape
LeafEpidermis,34,18,1024.5,-219.5,LeafEpidermis object #9 shape
LeafEpidermis,34,19,1023.5,-218.5,LeafEpidermis object #9 shape
LeafEpidermis,34,20,1016.5,-218.5,LeafEpidermis object #9 shape
LeafEpidermis,34,21,1015.5,-217.5,LeafEpidermis object #9 shape
LeafEpidermis,34,22,1011.5,-217.5,LeafEpidermis object #9 shape
LeafEpidermis,34,23,1009.5,-215.5,LeafEpidermis object #9 shape
LeafEpidermis,34,24,1002.5,-215.5,LeafEpidermis object #9 shape
LeafEpidermis,34,25,999.5,-213.5,LeafEpidermis object #9 shape
LeafEpidermis,34,26,999.5,-208.5,LeafEpidermis object #9 shape
LeafEpidermis,34,27,1001.5,-205.5,LeafEpidermis object #9 shape
LeafEpidermis,34,28,1001.5,-202.5,LeafEpidermis object #9 shape
RibZone,35,1,805.5,-567.5,RibZone object #38 shape
RibZone,35,2,808.5,-567.5,RibZone object #38 shape
RibZone,35,3,813.5,-569.5,RibZone object #38 shape
RibZone,35,4,817.5,-569.5,RibZone object #38 shape
RibZone,35,5,822.5,-571.5,RibZone object #38 shape
RibZone,35,6,826.5,-571.5,RibZone object #38 shape
RibZone,35,7,834.5,-574.5,RibZone object #38 shape
RibZone,35,8,834.5,-578.5,RibZone object #38 shape
RibZone,35,9,836.5,-580.5,RibZone object #38 shape
RibZone,35,10,836.5,-591.5,RibZone object #38 shape
RibZone,35,11,834.5,-592.5,RibZone object #38 shape
RibZone,35,12,834.5,-606.5,RibZone object #38 shape
RibZone,35,13,829.5,-611.5,RibZone object #38 shape
RibZone,35,14,822.5,-616.5,RibZone object #38 shape
RibZone,35,15,819.5,-617.5,RibZone object #38 shape
RibZone,35,16,817.5,-615.5,RibZone object #38 shape
RibZone,35,17,813.5,-614.5,RibZone object #38 shape
RibZone,35,18,803.5,-608.5,RibZone object #38 shape
RibZone,35,19,802.5,-601.5,RibZone object #38 shape
RibZone,35,20,800.5,-597.5,RibZone object #38 shape
RibZone,35,21,800.5,-592.5,RibZone object #38 shape
RibZone,35,22,798.5,-587.5,RibZone object #38 shape
RibZone,35,23,797.5,-579.5,RibZone object #38 shape
RibZone,35,24,800.5,-573.5,RibZone object #38 shape
AbaxialMesophyll,36,1,1180.5,-588.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,2,1183.5,-588.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,3,1184.5,-589.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,4,1186.5,-595.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,5,1189.5,-598.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,6,1189.5,-601.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,7,1188.5,-601.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,8,1187.5,-602.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,9,1187.5,-603.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,10,1186.5,-604.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,11,1186.5,-606.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,12,1185.5,-606.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,13,1182.5,-609.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,14,1181.5,-609.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,15,1180.5,-610.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,16,1181.5,-611.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,17,1181.5,-612.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,18,1180.5,-611.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,19,1178.5,-611.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,20,1171.5,-604.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,21,1170.5,-604.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,22,1170.5,-601.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,23,1171.5,-600.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,24,1171.5,-596.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,25,1172.5,-595.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,26,1172.5,-592.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,27,1173.5,-591.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,28,1173.5,-589.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,36,29,1179.5,-589.5,AbaxialMesophyll object #113 shape
AbaxialMesophyll,37,1,457.5,-546.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,2,459.5,-546.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,3,461.5,-548.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,4,462.5,-548.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,5,471.5,-556.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,6,471.5,-557.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,7,469.5,-559.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,8,469.5,-562.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,9,468.5,-563.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,10,468.5,-565.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,11,466.5,-567.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,12,466.5,-570.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,13,465.5,-572.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,14,461.5,-572.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,15,459.5,-573.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,16,458.5,-575.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,17,454.5,-575.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,18,452.5,-576.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,19,444.5,-568.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,20,444.5,-563.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,21,445.5,-562.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,22,445.5,-555.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,23,448.5,-552.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,24,449.5,-552.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,25,452.5,-549.5,AbaxialMesophyll object #98 shape
AbaxialMesophyll,37,26,453.5,-549.5,AbaxialMesophyll object #98 shape
LeafEpidermis,38,1,1211.5,-702.5,LeafEpidermis object #75 shape
LeafEpidermis,38,2,1215.5,-702.5,LeafEpidermis object #75 shape
LeafEpidermis,38,3,1216.5,-703.5,LeafEpidermis object #75 shape
LeafEpidermis,38,4,1219.5,-703.5,LeafEpidermis object #75 shape
LeafEpidermis,38,5,1222.5,-705.5,LeafEpidermis object #75 shape
LeafEpidermis,38,6,1224.5,-705.5,LeafEpidermis object #75 shape
LeafEpidermis,38,7,1224.5,-706.5,LeafEpidermis object #75 shape
LeafEpidermis,38,8,1226.5,-708.5,LeafEpidermis object #75 shape
LeafEpidermis,38,9,1226.5,-712.5,LeafEpidermis object #75 shape
LeafEpidermis,38,10,1227.5,-713.5,LeafEpidermis object #75 shape
LeafEpidermis,38,11,1227.5,-716.5,LeafEpidermis object #75 shape
LeafEpidermis,38,12,1229.5,-718.5,LeafEpidermis object #75 shape
LeafEpidermis,38,13,1229.5,-722.5,LeafEpidermis object #75 shape
LeafEpidermis,38,14,1226.5,-725.5,LeafEpidermis object #75 shape
LeafEpidermis,38,15,1225.5,-728.5,LeafEpidermis object #75 shape
LeafEpidermis,38,16,1223.5,-730.5,LeafEpidermis object #75 shape
LeafEpidermis,38,17,1223.5,-732.5,LeafEpidermis object #75 shape
LeafEpidermis,38,18,1222.5,-731.5,LeafEpidermis object #75 shape
LeafEpidermis,38,19,1217.5,-731.5,LeafEpidermis object #75 shape
LeafEpidermis,38,20,1213.5,-728.5,LeafEpidermis object #75 shape
LeafEpidermis,38,21,1210.5,-728.5,LeafEpidermis object #75 shape
LeafEpidermis,38,22,1208.5,-727.5,LeafEpidermis object #75 shape
LeafEpidermis,38,23,1208.5,-725.5,LeafEpidermis object #75 shape
LeafEpidermis,38,24,1205.5,-721.5,LeafEpidermis object #75 shape
LeafEpidermis,38,25,1205.5,-718.5,LeafEpidermis object #75 shape
LeafEpidermis,38,26,1204.5,-717.5,LeafEpidermis object #75 shape
LeafEpidermis,38,27,1204.5,-711.5,LeafEpidermis object #75 shape
Trichome,39,1,151.5,-450.5,Trichome object #31 shape
Trichome,39,2,152.5,-450.5,Trichome object #31 shape
Trichome,39,3,152.5,-452.5,Trichome object #31 shape
Trichome,39,4,148.5,-465.5,Trichome object #31 shape
Trichome,39,5,148.5,-475.5,Trichome object #31 shape
Trichome,39,6,147.5,-476.5,Trichome object #31 shape
Trichome,39,7,147.5,-479.5,Trichome object #31 shape
Trichome,39,8,150.5,-484.5,Trichome object #31 shape
Trichome,39,9,150.5,-487.5,Trichome object #31 shape
Trichome,39,10,148.5,-492.5,Trichome object #31 shape
Trichome,39,11,148.5,-504.5,Trichome object #31 shape
Trichome,39,12,149.5,-505.5,Trichome object #31 shape
Trichome,39,13,150.5,-520.5,Trichome object #31 shape
Trichome,39,14,153.5,-529.5,Trichome object #31 shape
Trichome,39,15,144.5,-527.5,Trichome object #31 shape
Trichome,39,16,134.5,-521.5,Trichome object #31 shape
Trichome,39,17,117.5,-517.5,Trichome object #31 shape
Trichome,39,18,109.5,-513.5,Trichome object #31 shape
Trichome,39,19,94.5,-503.5,Trichome object #31 shape
Trichome,39,20,95.5,-500.5,Trichome object #31 shape
Trichome,39,21,103.5,-490.5,Trichome object #31 shape
Trichome,39,22,97.5,-464.5,Trichome object #31 shape
Trichome,39,23,122.5,-459.5,Trichome object #31 shape
Trichome,39,24,130.5,-455.5,Trichome object #31 shape
Trichome,39,25,140.5,-454.5,Trichome object #31 shape
LeafEpidermis,40,1,1248.5,-129.5,LeafEpidermis object #4 shape
LeafEpidermis,40,2,1257.5,-129.5,LeafEpidermis object #4 shape
LeafEpidermis,40,3,1273.5,-137.5,LeafEpidermis object #4 shape
LeafEpidermis,40,4,1273.5,-143.5,LeafEpidermis object #4 shape
LeafEpidermis,40,5,1271.5,-144.5,LeafEpidermis object #4 shape
LeafEpidermis,40,6,1271.5,-154.5,LeafEpidermis object #4 shape
LeafEpidermis,40,7,1269.5,-156.5,LeafEpidermis object #4 shape
LeafEpidermis,40,8,1269.5,-160.5,LeafEpidermis object #4 shape
LeafEpidermis,40,9,1268.5,-161.5,LeafEpidermis object #4 shape
LeafEpidermis,40,10,1269.5,-167.5,LeafEpidermis object #4 shape
LeafEpidermis,40,11,1267.5,-167.5,LeafEpidermis object #4 shape
LeafEpidermis,40,12,1265.5,-169.5,LeafEpidermis object #4 shape
LeafEpidermis,40,13,1254.5,-171.5,LeafEpidermis object #4 shape
LeafEpidermis,40,14,1252.5,-171.5,LeafEpidermis object #4 shape
LeafEpidermis,40,15,1251.5,-172.5,LeafEpidermis object #4 shape
LeafEpidermis,40,16,1246.5,-172.5,LeafEpidermis object #4 shape
LeafEpidermis,40,17,1244.5,-170.5,LeafEpidermis object #4 shape
LeafEpidermis,40,18,1241.5,-170.5,LeafEpidermis object #4 shape
LeafEpidermis,40,19,1238.5,-168.5,LeafEpidermis object #4 shape
LeafEpidermis,40,20,1234.5,-163.5,LeafEpidermis object #4 shape
LeafEpidermis,40,21,1233.5,-164.5,LeafEpidermis object #4 shape
LeafEpidermis,40,22,1228.5,-160.5,LeafEpidermis object #4 shape
LeafEpidermis,40,23,1229.5,-158.5,LeafEpidermis object #4 shape
LeafEpidermis,40,24,1229.5,-152.5,LeafEpidermis object #4 shape
LeafEpidermis,40,25,1230.5,-151.5,LeafEpidermis object #4 shape
LeafEpidermis,40,26,1231.5,-132.5,LeafEpidermis object #4 shape
LeafEpidermis,40,27,1240.5,-131.5,LeafEpidermis object #4 shape
LeafEpidermis,40,28,1241.5,-130.5,LeafEpidermis object #4 shape
LeafEpidermis,40,29,1247.5,-130.5,LeafEpidermis object #4 shape
AbaxialMesophyll,41,1,468.5,-493.5,AbaxialMesophyll object #79 shape
AbaxialMesophyll,41,2,471.5,-493.5,AbaxialMesophyll object #79 shape
AbaxialMesophyll,41,3,476.5,-499.5,AbaxialMesophyll object #79 shape
AbaxialMesophyll,41,4,476.5,-505.5,AbaxialMesophyll object #79 shape
AbaxialMesophyll,41,5,475.5,-506.5,AbaxialMesophyll object #79 shape
AbaxialMesophyll,41,6,475.5,-513.5,AbaxialMesophyll object #79 shape
AbaxialMesophyll,41,7,474.5,-513.5,AbaxialMesophyll object #79 shape
AbaxialMesophyll,41,8,472.5,-515.5,AbaxialMesophyll object #79 shape
AbaxialMesophyll,41,9,470.5,-515.5,AbaxialMesophyll object #79 shape
AbaxialMesophyll,41,10,467.5,-518.5,AbaxialMesophyll object #79 shape
AbaxialMesophyll,41,11,459.5,-522.5,AbaxialMesophyll object #79 shape
AbaxialMesophyll,41,12,458.5,-522.5,AbaxialMesophyll object #79 shape
AbaxialMesophyll,41,13,452.5,-517.5,AbaxialMesophyll object #79 shape
AbaxialMesophyll,41,14,452.5,-513.5,AbaxialMesophyll object #79 shape
AbaxialMesophyll,41,15,453.5,-512.5,AbaxialMesophyll object #79 shape
AbaxialMesophyll,41,16,453.5,-506.5,AbaxialMesophyll object #79 shape
AbaxialMesophyll,41,17,454.5,-505.5,AbaxialMesophyll object #79 shape
AbaxialMesophyll,41,18,454.5,-499.5,AbaxialMesophyll object #79 shape
AbaxialMesophyll,41,19,464.5,-494.5,AbaxialMesophyll object #79 shape
AbaxialMesophyll,41,20,467.5,-494.5,AbaxialMesophyll object #79 shape
AbaxialMesophyll,42,1,382.5,-559.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,2,384.5,-559.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,3,391.5,-563.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,4,394.5,-563.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,5,394.5,-566.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,6,393.5,-567.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,7,394.5,-576.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,8,391.5,-580.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,9,390.5,-582.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,10,390.5,-584.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,11,388.5,-585.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,12,389.5,-586.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,13,384.5,-587.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,14,382.5,-585.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,15,382.5,-583.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,16,380.5,-581.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,17,379.5,-576.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,18,378.5,-575.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,19,378.5,-572.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,20,376.5,-571.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,21,377.5,-569.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,22,377.5,-566.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,23,378.5,-566.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,24,379.5,-565.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,25,379.5,-563.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,26,380.5,-563.5,AbaxialMesophyll object #102 shape
AbaxialMesophyll,42,27,382.5,-561.5,AbaxialMesophyll object #102 shape
LeafEpidermis,43,1,1105.5,-422.5,LeafEpidermis object #44 shape
LeafEpidermis,43,2,1109.5,-423.5,LeafEpidermis object #44 shape
LeafEpidermis,43,3,1112.5,-427.5,LeafEpidermis object #44 shape
LeafEpidermis,43,4,1113.5,-425.5,LeafEpidermis object #44 shape
LeafEpidermis,43,5,1111.5,-423.5,LeafEpidermis object #44 shape
LeafEpidermis,43,6,1112.5,-424.5,LeafEpidermis object #44 shape
LeafEpidermis,43,7,1115.5,-424.5,LeafEpidermis object #44 shape
LeafEpidermis,43,8,1119.5,-429.5,LeafEpidermis object #44 shape
LeafEpidermis,43,9,1120.5,-432.5,LeafEpidermis object #44 shape
LeafEpidermis,43,10,1126.5,-438.5,LeafEpidermis object #44 shape
LeafEpidermis,43,11,1126.5,-448.5,LeafEpidermis object #44 shape
LeafEpidermis,43,12,1124.5,-450.5,LeafEpidermis object #44 shape
LeafEpidermis,43,13,1124.5,-453.5,LeafEpidermis object #44 shape
LeafEpidermis,43,14,1122.5,-453.5,LeafEpidermis object #44 shape
LeafEpidermis,43,15,1120.5,-455.5,LeafEpidermis object #44 shape
LeafEpidermis,43,16,1117.5,-455.5,LeafEpidermis object #44 shape
LeafEpidermis,43,17,1116.5,-456.5,LeafEpidermis object #44 shape
LeafEpidermis,43,18,1114.5,-457.5,LeafEpidermis object #44 shape
LeafEpidermis,43,19,1113.5,-459.5,LeafEpidermis object #44 shape
LeafEpidermis,43,20,1109.5,-459.5,LeafEpidermis object #44 shape
LeafEpidermis,43,21,1105.5,-461.5,LeafEpidermis object #44 shape
LeafEpidermis,43,22,1099.5,-449.5,LeafEpidermis object #44 shape
LeafEpidermis,43,23,1099.5,-446.5,LeafEpidermis object #44 shape
LeafEpidermis,43,24,1093.5,-435.5,LeafEpidermis object #44 shape
LeafEpidermis,43,25,1094.5,-431.5,LeafEpidermis object #44 shape
LeafEpidermis,43,26,1099.5,-426.5,LeafEpidermis object #44 shape
LeafEpidermis,43,27,1102.5,-425.5,LeafEpidermis object #44 shape
RibZone,44,1,855.5,-444.5,RibZone object #6 shape
RibZone,44,2,860.5,-444.5,RibZone object #6 shape
RibZone,44,3,862.5,-446.5,RibZone object #6 shape
RibZone,44,4,864.5,-446.5,RibZone object #6 shape
RibZone,44,5,867.5,-449.5,RibZone object #6 shape
RibZone,44,6,874.5,-452.5,RibZone object #6 shape
RibZone,44,7,876.5,-454.5,RibZone object #6 shape
RibZone,44,8,876.5,-473.5,RibZone object #6 shape
RibZone,44,9,872.5,-475.5,RibZone object #6 shape
RibZone,44,10,867.5,-480.5,RibZone object #6 shape
RibZone,44,11,865.5,-481.5,RibZone object #6 shape
RibZone,44,12,863.5,-483.5,RibZone object #6 shape
RibZone,44,13,863.5,-484.5,RibZone object #6 shape
RibZone,44,14,861.5,-484.5,RibZone object #6 shape
RibZone,44,15,859.5,-482.5,RibZone object #6 shape
RibZone,44,16,852.5,-482.5,RibZone object #6 shape
RibZone,44,17,850.5,-480.5,RibZone object #6 shape
RibZone,44,18,850.5,-472.5,RibZone object #6 shape
RibZone,44,19,849.5,-471.5,RibZone object #6 shape
RibZone,44,20,849.5,-467.5,RibZone object #6 shape
RibZone,44,21,848.5,-466.5,RibZone object #6 shape
RibZone,44,22,847.5,-459.5,RibZone object #6 shape
RibZone,44,23,846.5,-458.5,RibZone object #6 shape
